1	2.368203	0.987957	0.987957
2	1.322359	1.935840	0.967920
3	1.023528	2.501031	0.833677
4	0.850353	3.010369	0.752592
5	0.728508	3.513861	0.702772
6	0.667001	3.837890	0.639648
7	0.618719	4.137377	0.591054
8	0.575644	4.446977	0.555872
9	0.628587	4.072428	0.452492
10	0.606128	4.223323	0.422332
11	0.571814	4.476764	0.406979
12	0.555850	4.605338	0.383778
13	0.540245	4.738357	0.364489
14	0.514630	4.974209	0.355301
15	0.518907	4.933206	0.328880
16	0.503811	5.081025	0.317564
